"zip","city","brand","store_name","product_ean","product_desc","product_img","original_price","new_price","discount_dkk","discount_percent","stock","stock_unit","start_time","end_time","last_update"
"4600","Køge","netto","Netto Køge Idrætspark","8021398443912","GORGONZOLA W/ M IGOR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c62c456d27aff525b1ca0e551b09bfd1",25,15,10,40,11,"each","2025-11-19T06:06:41.000Z","2025-11-30T22:59:59.000Z","2025-11-27T10:53:51.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5706911028922","LAKTOSEFRI FETA ATHENA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",25,19,6,24,1,"each","2025-11-21T05:53:07.000Z","2025-12-13T22:59:59.000Z","2025-11-27T11:38:57.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","3412290071801","FLØDEOST URTER PAYSON BRETO",NA,22,14,8,36.36,6,"each","2025-11-27T05:38:47.000Z","2025-12-11T22:59:59.000Z","2025-11-27T12:54:05.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712878251679","NAKKEKOTELETTER VELSMAG",NA,20,15,5,25,8,"each","2025-11-27T06:35:45.000Z","2025-11-28T22:59:59.000Z","2025-11-27T14:09:19.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5713507059512","ØKO FRAICHE 9% LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",14.09,9,5.09,36.12,2,"each","2025-11-27T08:16:29.000Z","2025-11-29T22:59:59.000Z","2025-11-27T14:54:25.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701977003265","NATUREL NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06d3bf7f5bb136dd2e6dab1a41947d42",16.95,7,9.95,58.7,8,"each","2025-11-27T08:16:53.000Z","2025-11-30T22:59:59.000Z","2025-11-27T15:39:36.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701246028111","CAFÉ SANDWICH KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4e3e5a41-062c-433e-bdc5-d54bdd287bca",22,8,14,63.64,3,"each","2025-11-28T07:29:47.000Z","2025-11-28T22:59:59.000Z","2025-11-28T07:30:37.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5703855100943","MEXI-MIX REVET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",30,17,13,43.33,11,"each","2025-11-23T05:43:06.000Z","2025-12-13T22:59:59.000Z","2025-11-27T16:39:40.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5760466849043","45+ ML SKIVER KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6257bb917cc82641437dc84793bcc46b",49,27,22,44.9,13,"each","2025-11-27T05:41:38.000Z","2025-12-26T22:59:59.000Z","2025-11-27T16:39:40.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5204653003127","BRØDSTÆNGER ROS TSANOS",NA,15,9,6,40,8,"each","2025-11-26T14:26:12.000Z","2025-12-02T22:59:59.000Z","2025-11-27T16:54:46.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5204653003158","BRØDSTÆNGER OST TSANOS",NA,15,8,7,46.67,41,"each","2025-11-26T14:26:24.000Z","2025-12-02T22:59:59.000Z","2025-11-27T16:54:46.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701043001263","ØKO MANDELDRIK SPIR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/90f7926ae877e525170f5be2031c8811",11.38,7,4.38,38.49,8,"each","2025-10-14T06:39:38.000Z","2025-11-30T22:59:59.000Z","2025-11-27T16:54:46.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701977003067","OAT BARISTA MOC NATURLI'","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fdda3854e01c9f905db71d386190ca77",15,8,7,46.67,98,"each","2025-11-21T11:21:14.000Z","2025-11-30T22:59:59.000Z","2025-11-27T17:09:51.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5704080956428","STJERNEHAPS 3-STJERNET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2925a8dc-27ed-4ed2-9ddc-388558b08003",25,13,12,48,16,"each","2025-11-19T14:34:01.000Z","2025-11-30T22:59:59.000Z","2025-11-27T17:54:53.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701977003234","FOREST FRUIT NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a96deedab398db7266a0e5e43b743ea",18.95,8,10.95,57.78,7,"each","2025-11-27T08:16:46.000Z","2025-11-30T22:59:59.000Z","2025-11-27T18:24:57.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5707196306897","MARINERET SVINEFILET VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/74bc2587f0de19cb626627fba5b8932e",45.1,30,15.1,33.48,7,"each","2025-11-27T06:47:27.000Z","2025-11-28T22:59:59.000Z","2025-11-27T18:24:57.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5902180940136","RISKAGER MANGO SONKO",NA,16,12,4,25,1,"each","2025-11-25T07:44:50.000Z","2025-12-28T22:59:59.000Z","2025-11-27T18:24:57.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5711953161858","KAKAOMÆLK DÅSE MATILDE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5a9644c65f55488a054d4f541be9fcc1",8,5,3,37.5,17,"each","2025-11-06T11:51:08.000Z","2025-11-30T22:59:59.000Z","2025-11-27T18:54:58.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5902180930137","RISKAGER LIME SONKO",NA,16,9,7,43.75,11,"each","2025-11-26T12:58:01.000Z","2025-11-30T22:59:59.000Z","2025-11-27T18:54:58.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712877242111","GOUDA CHILI LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",22,19,3,13.64,24,"each","2025-11-19T06:49:32.000Z","2025-12-19T22:59:59.000Z","2025-11-27T20:10:15.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5724618720345","ISKAFFE KARAMEL PETER LARSEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a1eac4cf-6fe1-4e6b-b357-cbe1d4218c08",12,6,6,50,23,"each","2025-11-25T07:06:52.000Z","2025-12-31T22:59:59.000Z","2025-11-27T20:25:17.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712874603960","KRYDDERBOLLER GAMLE MØLLE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4d519e70204070dfac0434ce3f6e6caa",8.5,5,3.5,41.18,1,"each","2025-11-28T07:30:34.000Z","2025-11-28T22:59:59.000Z","2025-11-28T07:30:58.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5724618720147","PETER LARSEN ØKO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/139cca86-9232-4097-888f-c46c5bf76a5f",12,6,6,50,38,"each","2025-11-25T07:07:12.000Z","2025-12-31T22:59:59.000Z","2025-11-27T20:55:21.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","9120097310354","MÆLKESNACK MUNCHMALLOW","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6f51ea68bcf16ec10553ef444627365a",6.5,4,2.5,38.46,2,"each","2025-11-28T06:56:35.000Z","2025-11-30T22:59:59.000Z","2025-11-28T06:57:12.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5711953168178","CREAMY WHITE CASTELLO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/cdf7198950631193f0c0f915f83b251a",15,11,4,26.67,1,"each","2025-11-28T05:25:22.000Z","2025-12-11T22:59:59.000Z","2025-11-28T05:25:42.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5740036000784","SPARERIBS MEXI. JENSENS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/57118e7356e83f421532bd599b6593cf",39,31,8,20.51,1,"each","2025-11-28T05:27:51.000Z","2025-12-11T22:59:59.000Z","2025-11-28T05:28:09.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701377009836","BORNZOLA ST. CLEMENS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15,11,4,26.67,7,"each","2025-11-28T05:34:11.000Z","2025-12-12T22:59:59.000Z","2025-11-28T05:34:38.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5711953204500","SVENSØ 45+ KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/42c121e0d25f31668c9ef6005689c9c9",20,15,5,25,3,"each","2025-11-28T05:35:22.000Z","2025-12-12T22:59:59.000Z","2025-11-28T05:35:41.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5710326023861","MASCARPONE NORA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e5537c31a030520b3ac1e68902ef1d20",18,14,4,22.22,3,"each","2025-11-28T05:36:10.000Z","2025-12-18T22:59:59.000Z","2025-11-28T05:36:45.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701377009812","HAVARTI JALAPEN ST. CLEMENS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15,11,4,26.67,11,"each","2025-11-28T05:37:08.000Z","2025-12-12T22:59:59.000Z","2025-11-28T05:37:30.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5710405641603","LAMMECULOTTE PREMIEUR","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/66c59e9e-fdb0-4901-bf03-9dea0d4fe8c9",80.28,55,25.28,31.49,2,"each","2025-11-28T05:44:19.000Z","2025-11-29T22:59:59.000Z","2025-11-28T05:44:34.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5707196304091","RIBBENSSTEG VELSMAG",NA,75.19,46,29.19,38.82,3,"each","2025-11-28T05:46:24.000Z","2025-11-29T22:59:59.000Z","2025-11-28T05:46:50.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701377009829","GRAVIERA ST. CLEMENS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",15,11,4,26.67,9,"each","2025-11-28T05:48:11.000Z","2025-12-11T22:59:59.000Z","2025-11-28T05:48:35.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5707196277562","HK. GRIS/KALV 8-12% VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f070a4d881a59ba043ece6e595254843",45.11,28,17.11,37.93,10,"each","2025-11-28T05:52:58.000Z","2025-11-29T22:59:59.000Z","2025-11-28T05:53:15.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5707196301618","HK. GRIS/KALV 4-7% VELSMAG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f2698835f82937e07a20dc3bdc9b2bf5",43.16,26,17.16,39.76,1,"each","2025-11-28T05:54:03.000Z","2025-11-29T22:59:59.000Z","2025-11-28T05:54:30.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5707196301755","HAKKET GRIS 8-12% ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/26b0373d7766f37c47ac21c221237afc",57.44,38,19.44,33.84,3,"each","2025-11-28T05:54:19.000Z","2025-11-29T22:59:59.000Z","2025-11-28T05:54:41.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712874224172","SANDWICH M/SALAMI NÆMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",23.07,18,5.07,21.98,1,"each","2025-11-28T06:15:26.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:15:45.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5713307002060","CURRY CHICKEN TPK","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ef85532207f549b1f6478383a06b0b18",37.95,30,7.95,20.95,2,"each","2025-11-28T06:19:58.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:20:13.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","7350090456182","VEGGIE KEBAB SUPER KRÆS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/df79991bf96253eaf948b4cbd21f8c33",39.03,23,16.03,41.07,5,"each","2025-11-28T06:22:08.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:22:27.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712877472747","HK. GRIS 8-12% VELSMAG",NA,41.98,26,15.98,38.07,3,"each","2025-11-28T05:53:44.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:46:04.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5900857012117","SMARAGD CMT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a28be8576db8ed99d0b864ebe8c83c77",22,17,5,22.73,2,"each","2025-11-28T06:45:57.000Z","2026-01-18T22:59:59.000Z","2025-11-28T06:46:15.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5713507062758","ANDESAUCE LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e91bad66101c3b7257a376dddcb35287",19,15,4,21.05,3,"each","2025-11-28T06:46:40.000Z","2025-12-10T22:59:59.000Z","2025-11-28T06:46:58.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5713507100092","MORNEY SAUCE LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",19.95,14,5.95,29.82,6,"each","2025-11-28T06:50:38.000Z","2025-12-09T22:59:59.000Z","2025-11-28T06:51:03.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5700426160900","HYTTEOST 1,5% CHEASY","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c5369390a3270ae1c9550546114b0217",15.61,11,4.61,29.53,6,"each","2025-11-28T06:58:52.000Z","2025-11-29T22:59:59.000Z","2025-11-28T06:59:10.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712875337918","GORGONZOLA FELLINO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0813e5353cca7a67f2e688e563bf76b4",22.13,17,5.13,23.18,2,"each","2025-11-28T06:59:45.000Z","2025-12-02T22:59:59.000Z","2025-11-28T07:00:14.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","3614070059355","GEDEOST CHAVROUX","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/37653f6f07f3bebcc692d362fa08dd72",22.95,18,4.95,21.57,2,"each","2025-11-28T07:00:13.000Z","2025-12-03T22:59:59.000Z","2025-11-28T07:00:35.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701924350091","40+ ØKO.RYGEOST LØGISMOSE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/215061b067278d49844b2c9e2bcfa658",15.95,12,3.95,24.76,3,"each","2025-11-28T07:00:42.000Z","2025-12-03T22:59:59.000Z","2025-11-28T07:01:07.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712875381836","SOLSIKKESTYKKER GAMLE MØLLE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e4df6857c5aaf57a07c4cc2af4460977",15.98,9,6.98,43.68,8,"each","2025-11-28T07:28:37.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:28:50.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5715775001590","TZATZIKI LA CAMPAGNA",NA,20.01,16,4.01,20.04,2,"each","2025-11-28T07:28:28.000Z","2025-11-30T22:59:59.000Z","2025-11-28T07:28:50.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701205010096","SANDWICH RUGBRØ LEVEBRØD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bde61e3c304e94c4563f1a31a0a5a789",15.29,12,3.29,21.52,1,"each","2025-11-28T07:28:50.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:29:12.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712878006903","OLIVEN M. FETA LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/59c227defcfd669cca37f24d7589b41d",18.08,14,4.08,22.57,3,"each","2025-11-28T07:28:48.000Z","2025-12-03T22:59:59.000Z","2025-11-28T07:29:12.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701246036703","KARTOFFEL SANDWICH KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9134b346603bb84adced233ee8a72d54",14.99,8,6.99,46.63,12,"each","2025-11-28T07:29:05.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:29:22.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701246102835","SOLSIKKE KOHBERG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ffeef6c19da362bae19ec3bac6790b94",21.99,8,13.99,63.62,6,"each","2025-11-28T07:29:18.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:29:44.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712876159953","SPICY HUMMUS LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b983107e848cc624191f5918b599ba7",20.13,11,9.13,45.36,1,"each","2025-11-28T07:30:14.000Z","2025-12-02T22:59:59.000Z","2025-11-28T07:30:37.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712872401629","KERNERUGBRØD ØGO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f81346d56c306660dcc69777858da6a6",15.98,8,7.98,49.94,2,"each","2025-11-28T07:29:27.000Z","2025-11-28T22:59:59.000Z","2025-11-28T07:30:37.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712874821685","BONDEBRØD GAMLE MØLLE","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/088f55571f1764dc64ad46580e13b57d",7.65,6,1.65,21.57,1,"each","2025-11-28T07:30:02.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:30:37.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5712878006866","OLIVEN MIX PEPP LA CAMPAGNA","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ce7469f2e2159c04b76b1e942430629e",18.59,14,4.59,24.69,2,"each","2025-11-28T07:29:42.000Z","2025-12-03T22:59:59.000Z","2025-11-28T07:30:37.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","7311070032161","JAVISST PÅGEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6968e07d4c403222c1cc21477f9179ff",24.16,10,14.16,58.61,1,"each","2025-11-28T07:30:48.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:31:09.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5703855101476","MEXI TOPPING FALENGREEN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/baf269a63a31de130a9ee0105b95c33a",12,9,3,25,9,"each","2025-11-27T05:41:22.000Z","2025-12-12T22:59:59.000Z","2025-11-28T07:31:19.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5760466985352","45+ ML SKIVER RIBERHUS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4798adf1421681e52df104ef8fe98f2c",49,26,23,46.94,20,"each","2025-11-27T05:37:56.000Z","2025-12-19T22:59:59.000Z","2025-11-28T07:31:19.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","3029330003847","HOTDOG JACQUET",NA,18,14,4,22.22,2,"each","2025-11-28T07:31:21.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:31:51.000Z"
"4600","Køge","netto","Netto Køge Idrætspark","5701205005320","FULDKORNSBOLLER SCHULSTAD","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/7c939fa1-a390-428e-94d5-1f51f9a55e2c",27.99,11,16.99,60.7,1,"each","2025-11-28T07:31:01.000Z","2025-11-29T22:59:59.000Z","2025-11-28T07:31:51.000Z"
"4600","Køge","netto","Netto Hastrup","5701977003272","PEACH & PASSION NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",18.95,12,6.95,36.68,5,"each","2025-11-27T07:47:42.000Z","2025-11-28T22:59:59.000Z","2025-11-27T17:25:36.000Z"
"4600","Køge","netto","Netto Hastrup","5701977003265","NATUREL NATURLI","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/06d3bf7f5bb136dd2e6dab1a41947d42",16.95,11,5.95,35.1,6,"each","2025-11-27T07:54:13.000Z","2025-11-28T22:59:59.000Z","2025-11-27T07:54:38.000Z"
"4600","Køge","netto","Netto Hastrup","5712878120180","ØGO OKSEPØLSE ØGO",NA,40.95,28,12.95,31.62,2,"each","2025-11-27T08:06:28.000Z","2025-12-01T22:59:59.000Z","2025-11-27T08:06:55.000Z"
"4600","Køge","netto","Netto Hastrup","5760466849043","45+ ML SKIVER KLOVBORG","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6257bb917cc82641437dc84793bcc46b",49,25,24,48.98,11,"each","2025-11-27T05:03:11.000Z","2025-11-30T22:59:59.000Z","2025-11-27T08:09:00.000Z"
"4600","Køge","netto","Netto Hastrup","5710607000956","GROVHAK. LEVERPOSTEJ BORNHOLMERSLAGTEREN","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",12.06,9,3.06,25.37,2,"each","2025-11-27T08:16:00.000Z","2025-11-30T22:59:59.000Z","2025-11-27T08:17:05.000Z"
"4600","Køge","netto","Netto Hastrup","5704000502285","BACON-PEBER POSTEJ STRYHNS","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0d22c19cc90b6098ae7fdc7e989ad1b0",25.65,13,12.65,49.32,6,"each","2025-11-27T08:20:58.000Z","2025-11-28T22:59:59.000Z","2025-11-27T08:21:20.000Z"
"4600","Køge","netto","Netto Hastrup","5715775001590","TZATZIKI LA CAMPAGNA",NA,20.01,16,4.01,20.04,1,"each","2025-11-27T08:59:21.000Z","2025-11-30T22:59:59.000Z","2025-11-27T08:59:51.000Z"
"4600","Køge","netto","Netto Hastrup","8010558103223","LF MOZZARELLA CASEIFICIO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/197e0ef24869586264942c634429f833",12.95,10,2.95,22.78,4,"each","2025-11-27T09:20:34.000Z","2025-11-30T22:59:59.000Z","2025-11-27T09:20:52.000Z"
"4600","Køge","netto","Netto Hastrup","5704068017288","GROV K-SALAT","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",14,10,4,28.57,8,"each","2025-11-27T05:02:11.000Z","2025-11-30T22:59:59.000Z","2025-11-27T10:09:24.000Z"
"4600","Køge","netto","Netto Hastrup","5711953183898","KRYDDEROST BUKO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9c2b33fde94f6a4ff3767b240fd87c4e",13,10,3,23.08,2,"each","2025-11-27T10:52:57.000Z","2025-12-27T22:59:59.000Z","2025-11-27T10:53:28.000Z"
"4600","Køge","netto","Netto Hastrup","5710405309985","CHEEZ AND FUN LEENDE KO","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/797d86f3f237574190d4614dec0517a1",29,23,6,20.69,2,"each","2025-11-27T11:02:50.000Z","2025-12-27T22:59:59.000Z","2025-11-27T11:03:17.000Z"
"4600","Køge","netto","Netto Hastrup","5712871002698","STICKS SPICY GØL","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8422a451-7880-4d9d-8551-78eddc57986e",18,9,9,50,45,"each","2025-11-24T10:02:11.000Z","2025-11-30T22:59:59.000Z","2025-11-27T11:54:36.000Z"
"4600","Køge","netto","Netto Hastrup","5703855100936","GRATINERINGSMIX REVET","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",30,16,14,46.67,3,"each","2025-11-27T05:06:00.000Z","2025-11-30T22:59:59.000Z","2025-11-27T12:24:45.000Z"
"4600","Køge","netto","Netto Hastrup","5740036001491","PORK'N'PEPPER SLOW COOKED","https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",39,23,16,41.03,2,"each","2025-11-27T05:00:20.000Z","2025-11-30T22:59:59.000Z","2025-11-27T12:24:45.000Z"
